,ID,Name,Park Code,Latitude,Longitude,Number Of Sites Reservable,Number Of Sites First Come First Serve,Accessibility Classifications,Cost,Zip,City
522,9DC67D93-1C46-4A11-99F1-7F66DDC9F78E,Sheep Camp,klgo,59.6590711,-135.2678594,27,0,[],54.6,99840,Skagway
523,82A719D5-346C-476E-A819-F10D3363E351,Sheep Camp,whis,40.5998762241,-122.594808442,4,0,['Limited Development Campground'],20.0,96095,Whiskeytown
524,E7668917-5D14-4C03-9516-26E3D5A51C38,Sheep Creek Campground,seki,36.792137062471234,-118.68059669181162,111,0,['Developed Campground'],28.0,93633,Kings Canyon National Park
525,760FD8AD-0493-43CE-8D6F-C58438BD8212,Sheep Pass Group Campground,jotr,34.0000909432,-116.120500649,6,0,['Limited Development Campground'],50.0,92277,Twentynine Palms
526,7398124D-9099-4D3B-9B90-EA82EE919960,Shumard Canyon Wilderness Campground,gumo,31.8887274040177,-104.887056599334,5,0,['Designated Primitive Campsites'],6.0,,
527,67AC9C0C-E0E8-406F-88D2-EF0BD3FC471D,Signal Mountain Campground,grte,43.8414780508,-110.613486984,81,0,['Developed Campground'],54.0,83013,Moran
528,5FEDA142-5FE2-4F88-92A4-951C1C78EEBE,Siskiwit Bay Campground,isro,47.89044497047868,-88.99876148310005,3,6,['Limited Development Campground'],0.0,49931,Houghton
529,8F3F1AE3-1B25-4E83-9662-C76E3EF0A06A,Sky Campground,pore,38.03991510955071,-122.82882744007328,11,1,['Designated Primitive Campsites'],30.0,94956,Point Reyes Station
530,827FE6FC-C9A3-4543-93A5-F3150E009DDF,Slough Creek Campground,yell,44.94884664880159,-110.30687918305055,16,0,['Limited Development Campground'],20.0,82190,Yellowstone National Park
531,5EC50DAF-A871-466C-80B6-9729BDBF090B,Smokemont Campground,grsm,35.55645004606256,-83.31162547281389,142,0,['Developed Campground'],30.0,28719,Cherokee
532,30033AFC-D90E-4B30-BDFC-6495D2B9CB64,Smokemont Group Campground,grsm,35.55980784571487,-83.31280157335709,3,0,[],,37738,Gatlinburg
533,5541512A-EAA8-472F-9B88-2435CCD0087F,Smoky Mountain Campground,ciro,42.0755503036454,-113.651634013004,38,38,['Developed Campground'],28.0,83312,Almo
534,A512F2E3-3925-43C5-9743-6B2A9B782DDA,Snag Cove Campground,laro,48.73370742593288,-118.06041809396396,9,0,['Limited Development Campground'],23.0,99141,Kettle Falls
535,36B920F7-7D13-4D94-9129-E9701FE02DFB,Snake Creek Primitive Campgrounds,grba,38.925381,-114.251512,0,12,['Designated Primitive Campsites'],0.0,,
536,CFA62A52-1B27-4211-803E-07FFD2CBF0B8,Sorrel Ridge Hiker-Biker Campsite,choh,39.57169900000001,-78.45321300000002,0,1,['Primitive Camping Areas'],0.0,21740,Hagerstown
537,061815D1-A285-4DF5-9079-32F6B4990CF5,South Beach Campground,olym,47.5660233967878,-124.361387859395,0,55,[],15.0,98362,Port Angeles
538,BC2D51FF-DE4E-407C-86B3-3470BE11BBAF,South Campground,zion,37.20374259928453,-112.98419155753884,117,0,['Developed Campground'],20.0,,
539,AF84F9D4-0115-4F06-9D20-8108F2CF44E2,South Core Banks -- Beach camping,calo,34.76055561111111,-76.41222219444445,0,0,['Primitive Camping Areas'],0.0,28524,Great Island
540,E8221D31-0B2B-4606-9061-1F91794AD45A,South Fork Campground,seki,36.34998442726772,-118.76546982357765,0,10,['Primitive Camping Areas'],6.0,93271,Sequoia National Park
541,E39D6E00-78C0-445C-BBDB-EF9D9CD25BE2,South Lake Desor Campground,isro,47.97068609895933,-88.97153792382892,3,7,['Primitive Camping Areas'],0.0,49931,Houghton
542,1E5A64AC-1AA7-43EA-88DB-87DCE1DA6C11,South Rim Campground,blca,38.54381032355281,-107.689424061934,74,14,['Limited Development Campground'],16.0,81401,Montrose
543,2FBEED6C-9CD6-4DBE-A532-5F73F4B4A361,Southwest Walk-In Campground,lavo,40.4366004217,-121.532640953,0,21,['Developed Campground'],16.0,96063,Mineral
544,8E2351CD-649C-41C3-B1EA-5EDE58F33CDD,Split Mountain Group Campground,dino,40.4405279561,-109.252312611,4,0,['Developed Campground'],40.0,84035,Jensen
545,2ABC98CE-A9E8-438C-8BDA-2935B0224BB4,Sprague Creek Campground,glac,48.6056174161,-113.885413396,25,0,['Developed Campground'],23.0,59936,West Glacier
546,94A86C9F-730D-42C1-BAD9-DCA321B9E3E2,Spring Canyon Campground,laro,47.933040826786495,-118.94004952739895,68,0,['Limited Development Campground'],23.0,99133,Grand Coulee
547,45092D7D-C58F-41C1-BD94-FB0CAA127E53,Spring Canyon Group Sites,laro,47.934625,-118.94087,2,0,['Limited Development Campground'],55.0,99133,Grand Coulee
548,517BA74F-FFC6-4B85-AF59-0DF4FBF65899,Spring Creek Campground,buff,36.0299778999,-92.5844677011,0,12,['Limited Development Campground'],0.0,72639,Harriet
549,4A654434-3AE1-449D-BD18-DD1C98688685,Spring Gap Campground,choh,39.56484433746176,-78.71788171349304,14,0,[],40.0,,
550,8FFC1412-19CB-4AE7-9860-2BBC36799440,Spud Rock Spring,sagu,32.204179,-110.532126,0,0,[],,85730,Tucson
551,BB3E9361-0E41-4CF7-ADCC-AA19234877FD,Spur 406 Campground,amis,29.550551581798967,-101.02043723006028,0,6,['Limited Development Campground'],6.0,,
552,E4607DC5-8154-4BE3-989D-66FAE589B686,St. Mary,glac,48.751679033,-113.442405203,148,0,['Developed Campground'],10.0,59936,West Glacier
553,454AA69A-21A7-4825-8240-C47CE1422934,Stafford Beach Campground,cuis,30.80667,-81.45139,10,0,[],12.0,,
554,B4603AC8-E7B9-46B2-B717-A8C8183562F8,Stair Falls Campsite,kaww,46.0872701025,-68.7779046814,0,1,[],0.0,,
555,368E0896-3B0D-4331-8882-5FBABBEF7739,Staircase Campground,olym,47.5153731343,-123.32966806,49,49,[],20.0,98548,Hoodsport
556,694F54CD-F504-4E78-AE02-27FB53F2A48E,Stanton Creek Primitive Camping Area,glca,37.498985,-110.699117,0,0,['Designated Primitive Campsites'],12.0,00000,Lake Powell
557,C8AA0A50-B50A-44C4-8535-84277F7160DA,Station Camp Campground,biso,36.5458497459104,-84.6352172739667,28,0,['Developed Campground'],28.0,37841,Oneida
558,3EA23346-5C4D-4E01-A4E0-748033E92446,Steel Creek Campground,buff,36.0400288995,-93.3463188996,19,21,['Developed Campground'],20.0,72742,Ponca
559,103C0AB5-429C-4AF9-AEC1-B645228FD967,Stevens Creek Campground,cure,38.48692337619382,-107.09112479936186,0,54,['Developed Campground'],16.0,,
560,010134D2-1B0F-4A1E-85FF-53137A8996CF,Stickpile Hill Hiker-Biker Campsite,choh,39.58359899999999,-78.397693,0,1,['Primitive Camping Areas'],0.0,21766,Little Orleans
561,A8E8F0C6-9CF3-4E0A-AD89-A8C23990B1E2,Stone Cliff,neri,37.93304470057407,-81.0629900700327,0,7,['Primitive Camping Areas'],0.0,25963,Thurmond
562,F3361651-FFA0-4671-B15E-FF496B65EA98,Stovepipe Wells Campground,deva,36.6066434019,-117.147762489,0,190,['Limited Development Campground'],14.0,92328,Stovepipe Wells
563,E641DC39-3D00-4AFB-8E7E-EFDFE9433AB5,Summit Lake North Campground,lavo,40.4946207961,-121.424949424,46,0,[],24.0,96063,Mineral
564,D7B03A9E-7B8F-4515-9F1A-B315CB260FC5,Summit Lake South Campground,lavo,40.4904121913623,-121.424648255834,49,0,['Developed Campground'],22.0,96063,Mineral
565,1C8ED3AF-8ABC-478A-A5AB-C8BB7098431E,Sunset Campground,deva,36.4572874697,-116.861919944,0,230,['Developed Campground'],14.0,92328,Furnace Creek
566,21432CAA-2722-40B3-A56B-C7F90A8F1467,Sunset Campground,seki,36.737368435773625,-118.96518028946252,158,0,['Developed Campground'],28.0,93633,Grant Grove
567,99CA90B7-E669-41EE-8744-2BBF8215C2A8,Sunset Campground,brca,37.6222868282,-112.174839007,3,98,['Developed Campground'],20.0,84764-0201,Bryce
568,D60009AE-31AB-4905-B182-6F5D6D11742D,Sunset View Campground,nava,36.6725214798,-110.542427983,0,31,[],,86054,Shonto
569,55615849-4767-4B24-81BA-F9D651BDDE7F,Swains Lock Hiker-Biker Campsite,choh,39.03100200000001,-77.244579,0,5,['Limited Development Campground'],0.0,20854,Potomac
570,88397D32-BCEE-494E-8305-3BB22143019B,Tamarack Flat Campground,yose,37.7517175326,-119.736234028,52,0,['Limited Development Campground'],24.0,,
571,A3196D33-288F-4484-A075-33B8D2695937,Tejas Wilderness Campground,gumo,31.9368597503931,-104.850488488205,5,0,['Designated Primitive Campsites'],6.0,,
572,6C239EBB-CDA7-4D9E-8AE0-D31446911917,Teklanika River,dena,63.6704983524783,-149.580973783265,53,0,['Limited Development Campground'],40.0,99755,Denali Park
573,3A3A571D-14D7-4939-91A2-026756CFC2A7,Temple Bar Campground (Lake Mead),lake,36.03031828993541,-114.32485227007857,0,0,[],20.0,89005,Boulder City
574,D746FA26-C749-405F-856B-07F482EF7CC2,Temple Bar RV Park (Lake Mead),lake,36.03413715620238,-114.3227928422482,0,0,[],,,
575,5730203B-95D6-4866-91EE-09D3B2107D1B,Texas Springs Campground,deva,36.4600746963,-116.857302043,0,92,['Developed Campground'],16.0,92328,Furnace Creek
576,81FD44D4-DA33-4E58-A317-3CAA2573EBD8,Thayer Campground,neri,37.90172933750409,-81.03301777594444,0,4,['Primitive Camping Areas'],0.0,25936,Thurmond
577,C06B2E84-8426-4696-A511-18B171465F1B,The Colonies RV and Travel Park,fomr,37.022068,-76.298918,47,5,[],,23651,Fort Monroe
578,73BA2645-DCEB-49C6-B3B6-7056FC1FD734,The Needles Campground,cany,38.1465958314,-109.801216334,11,14,['Limited Development Campground'],20.0,84532,Moab
579,EC2CFFFC-1EF2-4D95-B812-699AEB0DBEF5,The Point Campground,chic,34.4595144058,-97.019805796,17,38,[],16.0,,
580,DF55B96A-D2A8-4DF7-8D54-75BD36C266E2,Thorndike Campground (Primitive),deva,36.236917,-117.072172,0,6,['Primitive Camping Areas'],0.0,92328,Death Valley
581,1E8F227A-243A-4171-A9CC-8320471896C2,Three Mile Campground,isro,48.12385213393805,-88.52961948526877,3,12,['Limited Development Campground'],0.0,49931,Houghton
582,F7965B87-3035-49D4-B55A-D55D6CAD0C93,Timber Creek Campground,romo,40.379225136469785,-105.85275135737628,98,0,['Developed Campground'],35.0,80447,Grand Lake
583,7EAD356B-38CC-48FC-8139-8729BC4CC5F1,Todd Harbor Campground,isro,48.05080649877427,-88.82111715996166,3,6,['Limited Development Campground'],0.0,49931,Houghton
584,18007353-02EB-4352-A8A3-08E39A1A5D8F,Tomales Bay Boat-in Camping,pore,38.163318,-122.915392,20,0,['Primitive Camping Areas'],30.0,94956,Point Reyes Station
585,124FB583-CC05-4366-9644-EDA43BF6B75B,Tookers Island Campground,isro,48.12939102951485,-88.5032933491924,0,2,['Limited Development Campground'],0.0,49931,Houghton
586,6CB8E14E-8C58-414A-A764-CB117EB34B8C,Tower Fall Campground,yell,44.88954984834864,-110.3894758833328,31,0,['Limited Development Campground'],20.0,82190,Yellowstone National Park
587,93F1B7C1-041B-4F7B-8E75-D0C35CA6CAE2,Town Creek Hiker-Biker Campsite,choh,39.52446099999999,-78.538643,0,1,['Primitive Camping Areas'],0.0,21740,Hagerstown
588,DF0F45FB-FEE4-47A9-ACD4-63E3DC9BF9DA,Trailer Village RV Park - South Rim,grca,36.052812,-112.115001,123,0,['Developed Campground'],71.0,86023,Grand Canyon
589,DF092FA4-F3AB-4BC7-91B3-DB65FB71114B,Trappers Lake Group Backpacking Site,piro,46.5876435919,-86.3154888155,1,0,[],5.0,,
590,B1FD9610-9535-46B7-901A-5B230DBAC3E5,Trappers Lake Individual Backpacking Sites,piro,46.586517,-86.316522,5,0,[],5.0,,
591,793AAB2C-885E-44F7-A0A1-D64B37291338,Tuolumne Meadows Campground,yose,37.8744752916,-119.353650884,148,156,['Developed Campground'],36.0,,
592,456366E0-A589-4C3A-8468-15CAAC114C0B,Turkey Run Ridge Group Campground,prwi,38.58160140298197,-77.3727473440166,9,0,['Developed Campground'],65.0,22172,Triangle
593,6003817A-3C71-4406-A59E-ECB38F3AE724,Turtle Run Hiker-Biker Campsite,choh,39.13928799999999,-77.51567299999999,0,1,['Designated Primitive Campsites'],0.0,20837,Poolesville
594,8F9F7BD4-CA1C-42DB-948A-B3CABF750037,Twelvemile Beach Campground,piro,46.6408,-86.21583,36,0,['Limited Development Campground'],25.0,49839,Grand Marais
595,8DF34653-E2E5-4716-A58E-8856AC14C242,Twin Peaks Campground,orpi,31.940681081217072,-112.81094174286494,208,0,['Developed Campground'],20.0,85321,Ajo
596,3A770067-D79E-413F-AF38-D879707B79B6,Two Medicine,glac,48.492114971,-113.36407124,101,0,['Developed Campground'],20.0,59936,West Glacier
597,0EDCA7B8-76C4-4D1B-8B8A-F9549DCC256D,Two Rivers Campground,ozar,37.189929,-91.276297,2,20,['Limited Development Campground'],20.0,65466,Eminence
598,DC5B8982-C3B5-40A4-B5C1-BE320C39F637,Tyler Bend Campground,buff,35.9868835993,-92.7595278001,22,20,['Developed Campground'],20.0,72675,St. Joe
599,EFA96348-96DA-4AC5-AED7-78C4F84C6512,Upper East Branch Campsite,kaww,46.113820001804086,-68.79790999965547,0,1,[],0.0,04765,Patten
600,F872CA6C-B7FA-405C-BDB6-81D75972C9F2,Upper Goodell Creek Group Campsite,noca,48.683276868130136,-121.27077652544762,1,0,['Limited Development Campground'],75.0,98284,Sedro-Woolley
601,BE18116D-35DF-4187-8B8C-D86810C17899,Upper Lehman Campground,grba,39.0136,-114.24776,23,0,['Developed Campground'],20.0,,
602,9D5B57D0-793A-4C2B-B620-5B561EDFC031,Upper Pines Campground,yose,37.7384294727,-119.564411225,235,0,['Developed Campground'],36.0,95389,Yosemite
603,3AD1C657-F432-4C3E-9409-5F0FB6A4E8BD,Upper Scorpion Campground,gicl,33.23049878845756,-108.2609959291612,0,10,['Limited Development Campground'],0.0,,
604,023C3AE0-CA2D-42B0-8F0A-A3106336BFAA,Valley View Group Campground,dewa,41.11561910031742,-74.96377570114987,5,0,['Primitive Camping Areas'],,18324,Bushkill
605,CD57926C-D569-489B-8A4B-F528D026DE75,Village Campground - North Manitou Island,slbe,45.1281213,-85.9775979,0,8,['Designated Primitive Campsites'],10.0,49630,Empire
606,97FC7F59-6472-4AB6-A411-A7E6874680BD,Wahweap Campground & RV Park,glca,36.9967066553,-111.499386112,251,36,['Developed Campground'],,86040,Page
607,4072160F-820D-48BC-9E1A-84B9012F1288,War Ridge/Backus Mountain Campground,neri,37.84526058608828,-80.98518203383988,0,8,['Primitive Camping Areas'],0.0,25907,Prince
608,690C7677-FD55-430A-BB36-85410822EB5F,Warner Valley Campground,lavo,40.4428300456,-121.394565261,8,9,['Limited Development Campground'],21.0,96020,Chester
609,06226BC6-9AD8-40D8-A9B0-35997490B33D,Washington Creek Campground,isro,47.91621695055476,-89.15457402986016,4,15,['Developed Campground'],0.0,49931,Houghton
610,2F950808-AEC8-4AF4-9B87-50BF4C1299BA,Wassataquoik Campsite,kaww,45.9329028831785,-68.7146921403937,0,1,['Designated Primitive Campsites'],0.0,,
611,6865D5F5-853C-4A07-9CF4-FC9467F37F85,Wassataquoik Lean-to,kaww,45.9328416267,-68.7155631045,0,1,['Designated Primitive Campsites'],0.0,,
612,9B6BFDE9-F02F-473C-8826-9531A937758F,Watch Hill Family Campground,fiis,40.6909163,-72.9866,28,0,['Developed Campground'],,,
613,2DEDB733-BCA8-41FF-8E0C-3E676DE620DF,Watchman Campground,zion,37.1975852245451,-112.987306895859,176,0,['Developed Campground'],30.0,,
614,F7CA3802-BD31-4C93-9C3C-A4097B955EE6,Wawona Campground,yose,37.54472065874548,-119.67274646199724,1,23,['Developed Campground'],36.0,95389,Yosemite
615,AEAC8C7C-ED2F-4B45-AA46-78829F0309D6,Wawona Horse Camp,yose,37.5394895246,-119.653288564,2,0,['Developed Campground'],50.0,,
616,7D57A961-B5E9-4312-9519-21898097AD02,Weather Station Campground - South Manitou Island,slbe,45.003301,-86.110347,3,20,['Designated Primitive Campsites'],10.0,49630,Empire
617,A0363A97-D1E8-46F8-A75E-3DF8BC93DC39,West Chickenbone Campground,isro,48.06327205490391,-88.72467586394845,3,6,['Primitive Camping Areas'],0.0,49931,Houghton
618,8EB5A87A-535B-4EDE-8475-AC63B225B1A7,Wheeler Peak Campground,grba,39.01091,-114.3044,37,0,['Developed Campground'],20.0,,
619,35E0D115-7743-49C8-9D9D-3A347BCF41CB,White Pine Backcountry Campground,slbe,44.737174,-86.08701,0,6,['Designated Primitive Campsites'],10.0,49640,Honor
620,B491535B-8883-4684-8E34-228E49D01A5C,White River Campground,mora,46.9024098268932,-121.641814850334,0,88,['Developed Campground'],20.0,98304,Ashford
621,753ADCCD-0ABC-4D9A-B5E4-BB37572F196E,White Rock Hiker-Biker Campsite,choh,39.67753999999999,-78.20979399999999,0,1,['Designated Primitive Campsites'],0.0,21750,Hancock
622,F825CA55-5923-48FE-B11D-CD55B5F53B88,White Tank Campground,jotr,33.985738,-116.0166743,0,15,['Limited Development Campground'],15.0,92277,Twentynine Palms
623,2B396150-CB50-4013-AAF2-B862D4FA4823,White Wolf Campground,yose,37.870349714937376,-119.64834665998012,74,0,['Developed Campground'],30.0,,
624,938474DC-C66E-4577-A107-0628E0C8E4C0,Wildcat Campground,pore,37.97015310679054,-122.79068822618684,7,1,['Designated Primitive Campsites'],30.0,94956,Point Reyes Station
625,833AF1FD-97F4-4CBF-AB54-5963E5A91382,Wilderness Cabins,hale,20.717921296462112,-156.14203614585165,3,0,['Designated Primitive Campsites'],30.0,96790,Kula
626,60A9F911-9C8C-4B0E-91F0-DA9803B46794,Wilderness Ridge Wilderness Campground,gumo,31.99784003435671,-104.77031431515502,5,0,[],6.0,,
627,87CACD0F-E22C-4DED-9CA5-B6E1F08857CE,Wilderness Road Campground,cuga,36.604102064574086,-83.63260934580455,154,0,[],24.0,24248,Ewing
628,23161602-35FD-4E07-BD8C-8AF7012423A0,Wilderness Tent Sites,hale,20.739517202433813,-156.21861978744005,10,0,['Designated Primitive Campsites'],30.0,96790,Kula
629,322E9FDF-A46A-4C15-A726-99DA7113764A,Wildrose Campground,deva,36.2659441986,-117.190333865,0,23,['Primitive Camping Areas'],0.0,92328,Death Valley
630,2CDFC89A-7CC5-4601-97BF-E8F86EB9E3C1,Willow Beach Campground (Lake Mohave),lake,35.87336335576787,-114.6521633431546,0,0,[],,,
631,E8C3E388-D8B0-49DD-B44D-EAFA3009A380,Willow Beach RV Park,lake,35.87336335576787,-114.6521633431546,0,0,[],,,
632,D4F65C49-97B3-46B3-93DD-3B13430C2608,Wonder Lake,dena,63.45398217678673,-150.86162174852063,28,0,['Limited Development Campground'],8.0,99755,Denali Park
633,A1EAF11C-75D8-484B-8BB2-985F61951BAD,Wood Lake Campground,isro,48.00853512034862,-88.73960933467993,0,3,['Primitive Camping Areas'],0.0,49931,Houghton
634,B94FE8B9-2EF1-4464-A2E1-5803C9AE7648,Woolum,buff,35.9703114997,-92.8805197992,0,0,['Primitive Camping Areas'],0.0,72675,St. Joe
635,BF1E54D4-20CA-48F4-85ED-DBE673A14696,Worthington State Forest Campground,dewa,41.01296000001025,-75.08484440122811,78,0,[],,07832,Columbia
636,CCDC908D-4B98-46C9-83BB-AFE6EF2E9869,Yankee Paradise Wilderness Campsite,cuis,30.8492,-81.4478,4,0,['Designated Primitive Campsites'],9.0,,
637,025AFF52-097D-4754-8952-5A554386CE62,Yosemite Creek Campground,yose,37.82629400382813,-119.59833337699251,75,0,['Limited Development Campground'],24.0,,
